timestamp,open,high,low,close,volume
1780044600,73722.16000000,73736.01000000,73687.98000000,73703.41000000,28.24349000
1780044900,73703.42000000,73703.42000000,73635.60000000,73653.40000000,20.17095000
1780045200,73653.40000000,73703.42000000,73649.58000000,73659.80000000,69.81878000
1780045500,73659.79000000,73756.00000000,73659.79000000,73755.99000000,50.82140000
1780045800,73755.99000000,73877.17000000,73755.99000000,73816.70000000,55.11144000
1780046100,73816.70000000,73866.51000000,73814.00000000,73866.51000000,23.02686000
1780046400,73866.51000000,73877.59000000,73840.74000000,73876.24000000,80.02494000
1780046700,73876.24000000,73902.85000000,73850.00000000,73887.03000000,56.82230000
1780047000,73887.03000000,73887.12000000,73832.00000000,73848.00000000,19.74241000
1780047300,73848.00000000,73857.89000000,73817.04000000,73856.62000000,46.78075000
1780047600,73856.61000000,73856.62000000,73827.68000000,73831.75000000,14.34421000
1780047900,73831.74000000,73831.75000000,73754.47000000,73754.56000000,38.41399000
1780048200,73754.57000000,73756.29000000,73738.73000000,73748.21000000,34.51558000
1780048500,73748.22000000,73752.01000000,73719.05000000,73744.96000000,17.48351000
1780048800,73744.96000000,73744.96000000,73681.46000000,73681.47000000,18.65763000
1780049100,73681.46000000,73720.01000000,73676.89000000,73676.90000000,36.76676000
1780049400,73676.89000000,73714.71000000,73676.89000000,73703.86000000,17.27581000
1780049700,73703.87000000,73703.87000000,73646.48000000,73658.15000000,27.23460000
1780050000,73658.16000000,73682.90000000,73621.52000000,73651.90000000,31.88677000
1780050300,73651.90000000,73654.22000000,73619.99000000,73624.03000000,21.90514000
1780050600,73624.03000000,73624.04000000,73588.13000000,73624.03000000,27.94977000
1780050900,73624.04000000,73749.53000000,73624.03000000,73702.98000000,106.19185000
1780051200,73702.99000000,73702.99000000,73618.21000000,73618.21000000,116.17521000
1780051500,73618.21000000,73651.49000000,73600.00000000,73651.47000000,38.03657000
1780051800,73651.47000000,73660.12000000,73645.88000000,73654.00000000,36.37655000
1780052100,73654.00000000,73697.06000000,73634.64000000,73634.64000000,105.29420000
1780052400,73634.64000000,73652.00000000,73600.00000000,73638.93000000,16.62379000
1780052700,73638.93000000,73662.71000000,73627.21000000,73627.22000000,13.73908000
1780053000,73627.21000000,73688.00000000,73627.21000000,73652.81000000,43.95433000
1780053300,73652.82000000,73668.88000000,73652.81000000,73666.01000000,8.96448000
1780053600,73666.02000000,73700.41000000,73648.00000000,73686.00000000,28.49872000
1780053900,73685.99000000,73686.00000000,73565.01000000,73571.64000000,14.36279000
1780054200,73571.64000000,73592.64000000,73527.92000000,73592.64000000,33.39907000
1780054500,73592.65000000,73592.65000000,73500.00000000,73503.05000000,30.55060000
1780054800,73503.06000000,73533.36000000,73486.49000000,73491.64000000,42.31704000
1780055100,73491.63000000,73526.21000000,73455.71000000,73455.72000000,38.93050000
1780055400,73455.71000000,73472.00000000,73341.85000000,73424.88000000,57.10648000
1780055700,73424.89000000,73487.98000000,73414.01000000,73487.98000000,88.64961000
1780056000,73487.98000000,73487.98000000,73403.01000000,73427.74000000,31.60812000
1780056300,73427.74000000,73427.75000000,73372.55000000,73382.70000000,22.91140000
1780056600,73382.70000000,73390.00000000,73344.58000000,73367.24000000,33.90032000
1780056900,73367.24000000,73413.33000000,73325.63000000,73392.01000000,30.18835000
1780057200,73392.00000000,73392.01000000,73318.65000000,73322.63000000,32.33136000
1780057500,73322.64000000,73327.68000000,73313.00000000,73326.80000000,16.10903000
