timestamp,open,high,low,close,volume
1781032800,1649.16000000,1652.24000000,1648.24000000,1651.84000000,1041.06070000
1781033100,1651.85000000,1653.08000000,1648.78000000,1652.24000000,520.07120000
1781033400,1652.24000000,1658.50000000,1652.17000000,1656.48000000,2764.18720000
1781033700,1656.49000000,1657.57000000,1652.40000000,1652.61000000,705.13300000
1781034000,1652.60000000,1653.04000000,1648.00000000,1652.65000000,1957.91870000
1781034300,1652.65000000,1653.04000000,1647.82000000,1650.52000000,716.45970000
1781034600,1650.52000000,1656.87000000,1650.52000000,1655.68000000,1755.62010000
1781034900,1655.68000000,1658.64000000,1655.68000000,1657.33000000,1252.83340000
1781035200,1657.33000000,1659.92000000,1655.50000000,1659.87000000,1312.65150000
1781035500,1659.87000000,1661.51000000,1658.11000000,1658.53000000,949.28850000
1781035800,1658.52000000,1662.28000000,1657.54000000,1662.27000000,1171.37050000
1781036100,1662.27000000,1663.77000000,1658.23000000,1658.49000000,739.97220000
1781036400,1658.49000000,1658.87000000,1655.99000000,1656.08000000,380.11300000
1781036700,1656.08000000,1659.06000000,1656.08000000,1658.33000000,346.95120000
1781037000,1658.32000000,1658.33000000,1655.34000000,1657.05000000,447.86440000
1781037300,1657.05000000,1660.34000000,1656.32000000,1659.43000000,503.47190000
1781037600,1659.43000000,1662.73000000,1658.87000000,1660.50000000,557.85260000
1781037900,1660.51000000,1660.81000000,1658.76000000,1659.45000000,500.53880000
1781038200,1659.46000000,1659.63000000,1658.21000000,1659.22000000,307.65180000
1781038500,1659.22000000,1660.59000000,1658.79000000,1660.59000000,678.64200000
1781038800,1660.59000000,1661.69000000,1657.94000000,1658.52000000,637.05720000
1781039100,1658.53000000,1660.81000000,1658.53000000,1660.34000000,258.17430000
1781039400,1660.33000000,1660.72000000,1658.86000000,1659.75000000,532.98040000
1781039700,1659.76000000,1660.22000000,1652.85000000,1652.85000000,824.68960000
1781040000,1652.85000000,1654.55000000,1651.56000000,1653.73000000,1395.64500000
1781040300,1653.72000000,1653.73000000,1650.96000000,1651.39000000,364.73570000
1781040600,1651.40000000,1652.66000000,1650.47000000,1652.30000000,391.25640000
1781040900,1652.31000000,1653.18000000,1651.34000000,1652.38000000,347.88910000
1781041200,1652.37000000,1652.56000000,1650.06000000,1650.85000000,516.68060000
1781041500,1650.85000000,1652.24000000,1650.00000000,1651.43000000,338.64160000
1781041800,1651.43000000,1651.43000000,1648.00000000,1648.09000000,502.23480000
1781042100,1648.09000000,1650.40000000,1647.29000000,1650.33000000,543.74830000
1781042400,1650.32000000,1650.37000000,1646.10000000,1646.69000000,449.23340000
1781042700,1646.69000000,1648.35000000,1645.41000000,1648.17000000,533.81760000
1781043000,1648.16000000,1652.36000000,1647.91000000,1652.27000000,369.91380000
1781043300,1652.26000000,1653.10000000,1649.69000000,1652.76000000,501.38430000
1781043600,1652.77000000,1655.00000000,1650.51000000,1650.90000000,580.74870000
1781043900,1650.89000000,1650.90000000,1647.53000000,1648.44000000,371.20290000
1781044200,1648.44000000,1650.95000000,1647.00000000,1650.52000000,616.10010000
1781044500,1650.53000000,1650.83000000,1646.70000000,1647.97000000,448.92210000
1781044800,1647.96000000,1648.17000000,1644.60000000,1646.02000000,612.72280000
1781045100,1646.02000000,1646.92000000,1642.86000000,1643.78000000,636.79430000
1781045400,1643.78000000,1643.86000000,1640.23000000,1642.54000000,1072.40220000
1781045700,1642.54000000,1643.04000000,1639.52000000,1640.00000000,440.63450000
1781046000,1640.01000000,1641.88000000,1638.55000000,1640.52000000,749.44880000
1781046300,1640.51000000,1640.90000000,1638.18000000,1639.25000000,347.72870000
1781046600,1639.25000000,1640.07000000,1636.24000000,1639.05000000,823.06370000
1781046900,1639.05000000,1642.73000000,1638.29000000,1641.37000000,2053.99300000
1781047200,1641.38000000,1642.87000000,1637.07000000,1638.73000000,565.47810000
1781047500,1638.73000000,1639.10000000,1635.01000000,1635.47000000,599.71370000
1781047800,1635.47000000,1637.35000000,1634.01000000,1636.00000000,1177.21250000
1781048100,1636.00000000,1636.00000000,1630.36000000,1634.61000000,1684.86630000
1781048400,1634.61000000,1637.32000000,1634.61000000,1637.32000000,589.28270000
1781048700,1637.33000000,1639.15000000,1636.46000000,1636.77000000,1224.73150000
1781049000,1636.77000000,1641.20000000,1636.01000000,1639.54000000,606.94040000
1781049300,1639.55000000,1640.82000000,1638.15000000,1639.52000000,616.55810000
